13,13,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/Well, you don't know me, so... you don't",0.8,NameDatabase@1cd072a9
13,13,"JOEL",SPEAKER_ABOVE_DIALOGUE,"JOEL/Sorry. I was just trying to be nice.",1.0,NameDatabase@1cd072a9
13,13,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/Yeah, I got it.",0.8,NameDatabase@1cd072a9
13,13,"CLEMENTINE",SPEAKER_WITH_VO_OS,"CLEMENTINE (CONT'D)/My name's Clementine, by the way.",1.0,NameDatabase@1cd072a9
13,13,"JOEL",SPEAKER_ABOVE_DIALOGUE,"JOEL/I'm Joel.",1.0,NameDatabase@1cd072a9
13,13,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/No jokes about my name? Oh, you wouldn't",0.8,NameDatabase@1cd072a9
13,13,"JOEL",SPEAKER_ABOVE_DIALOGUE,"JOEL/I don't know any jokes about your name.",1.0,NameDatabase@1cd072a9
13,13,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/Huckleberry Hound?",0.8,NameDatabase@1cd072a9
13,13,"JOEL",SPEAKER_ABOVE_DIALOGUE,"JOEL/I don't know what that means.",1.0,NameDatabase@1cd072a9
13,13,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/Huckleberry Hound! What, are you nuts?",0.8,NameDatabase@1cd072a9
13,13,"JOEL",SPEAKER_ABOVE_DIALOGUE,"JOEL/I'm nut nuts.",1.0,NameDatabase@1cd072a9
13,13,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/(singing)",0.8,NameDatabase@1cd072a9
13,13,"JOEL",SPEAKER_ABOVE_DIALOGUE,"JOEL/Sorry. It's a pretty name, though. It",1.0,NameDatabase@1cd072a9
13,13,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/(impressed)",0.8,NameDatabase@1cd072a9
13,13,"JOEL",SPEAKER_ABOVE_DIALOGUE,"JOEL/See, I wouldn't think that about you.",1.0,NameDatabase@1cd072a9
13,13,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/(pissy)",0.8,NameDatabase@1cd072a9
13,13,"JOEL",SPEAKER_ABOVE_DIALOGUE,"JOEL/Oh. I don't know. I was just... I don't",1.0,NameDatabase@1cd072a9
13,13,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/Now I'm nice? Don't you know any other",0.8,NameDatabase@1cd072a9
13,13,"JOEL",SPEAKER_ABOVE_DIALOGUE,"JOEL/Well, anyway... Sorry.",1.0,NameDatabase@1cd072a9
13,13,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/I just don't think ""nice"" is a",0.8,NameDatabase@1cd072a9
13,13,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/What is nice, anyway? I mean, besides an",0.8,NameDatabase@1cd072a9
13,13,"CLEMENTINE",SPEAKER_WITH_VO_OS,"CLEMENTINE (CONT'D)/It doesn't reveal anything. Nice is",1.0,NameDatabase@1cd072a9
13,13,"CLEMENTINE",SPEAKER_WITH_VO_OS,"CLEMENTINE (CONT'D)/And life is more interesting than that.",1.0,NameDatabase@1cd072a9
13,13,"CLEMENTINE",SPEAKER_WITH_VO_OS,"CLEMENTINE (CONT'D)/I don't need nice. I don't need myself",1.0,NameDatabase@1cd072a9
13,13,"JOEL",SPEAKER_ABOVE_DIALOGUE,"JOEL/Okay.",1.0,NameDatabase@1cd072a9
13,13,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/Shit. Shit. I know it's here. Hold on.",0.8,NameDatabase@1cd072a9
13,13,"CLEMENTINE",SPEAKER_WITH_VO_OS,"CLEMENTINE (CONT'D)/Damn it. DAMN IT!",1.0,NameDatabase@1cd072a9
13,13,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/Joel? It's Joel, right?",0.8,NameDatabase@1cd072a9
13,13,"JOEL",SPEAKER_ABOVE_DIALOGUE,"JOEL/Yes?",1.0,NameDatabase@1cd072a9
