SceneNumber,CanonicalNames,SceneLengthsEights
149,HOWARD MIERZWIAK,2,INT,INT . LACUNA LTD. WAITING ROOM - MORNING,MORNING
150,PATRICK,5,INT,INT . MIERZWIAK'S OFFICE - MOMENTS LATER,MOMENTS LATER
150,HOWARD MIERZWIAK,5,INT,INT . MIERZWIAK'S OFFICE - MOMENTS LATER,MOMENTS LATER
150,STAN,5,INT,INT . MIERZWIAK'S OFFICE - MOMENTS LATER,MOMENTS LATER
150,MARY,5,INT,INT . MIERZWIAK'S OFFICE - MOMENTS LATER,MOMENTS LATER
150,YOUNG WOMAN,5,INT,INT . MIERZWIAK'S OFFICE - MOMENTS LATER,MOMENTS LATER
151,MEET,5,INT,INT . OFFICE - DAY,DAY
151,JOEL BARISH,5,INT,INT . OFFICE - DAY,DAY
151,CLEMENTINE,5,INT,INT . OFFICE - DAY,DAY
152,MARY,9,INT,INT . MARY'S APARTMENT - DAY,DAY
152,STAN,9,INT,INT . MARY'S APARTMENT - DAY,DAY
152,HOWARD MIERZWIAK,9,INT,INT . MARY'S APARTMENT - DAY,DAY
153,SAD WOMAN,3,EXT,EXT . PARK - AFTERNOON,AFTERNOON
153,OLD MAN,3,EXT,EXT . PARK - AFTERNOON,AFTERNOON
154,SAD WOMAN,2,INT,INT . LACUNA RECEPTION AREA - DAY,DAY
154,MARY,2,INT,INT . LACUNA RECEPTION AREA - DAY,DAY
154,HOWARD MIERZWIAK,2,INT,INT . LACUNA RECEPTION AREA - DAY,DAY
156,MARY,2,INT,INT . VAGUE SPACE,
156,OLD MAN,2,INT,INT . VAGUE SPACE,
158,MARY,4,INT,INT . WAITING ROOM - DAY,DAY
158,HOWARD MIERZWIAK,4,INT,INT . WAITING ROOM - DAY,DAY
158,OLD MAN,4,INT,INT . WAITING ROOM - DAY,DAY
158,SECOND OLD WOMAN,4,INT,INT . WAITING ROOM - DAY,DAY
159,KRUCZYNSKI,3,INT,INT . OLD MAN'S OFFICE - A FEW MINUTES LATER,A FEW MINUTES LATER
159,HOWARD MIERZWIAK,3,INT,INT . OLD MAN'S OFFICE - A FEW MINUTES LATER,A FEW MINUTES LATER
159,MARY,3,INT,INT . OLD MAN'S OFFICE - A FEW MINUTES LATER,A FEW MINUTES LATER
159,OLD MAN,3,INT,INT . OLD MAN'S OFFICE - A FEW MINUTES LATER,A FEW MINUTES LATER
159,JOEL BARISH,3,INT,INT . OLD MAN'S OFFICE - A FEW MINUTES LATER,A FEW MINUTES LATER
159,SECOND OLD WOMAN,3,INT,INT . OLD MAN'S OFFICE - A FEW MINUTES LATER,A FEW MINUTES LATER
160,SECOND OLD WOMAN,1,INT,INT . TUBE - NIGHT,NIGHT
161,SECOND OLD WOMAN,1,INT,INT . VAGUE SPACE,
162,SECOND OLD WOMAN,1,INT,INT . TUBE - CONTINUOUS,CONTINUOUS
163,OLD MAN,2,INT,INT . SECOND OLD WOMAN'S APARTMENT - NIGHT,NIGHT
